Tech Level	Price	Privacy	PriceFocused	PrivacyFocused
Technically Savvy	3	8	1	0
Technically Savvy	5	1	0	1
Technically Savvy	1	2	1	0
Technically Savvy	1	9	1	0
Technically Savvy	5	2	0	1
Technically Savvy	6	1	0	1
Technically Savvy	1	6	1	0
Technically Savvy	1	9	1	0
Technically Savvy	7	3	0	1
Technically Savvy	2	6	1	0
Technically Savvy	3	6	1	0
Technically Savvy	4	7	1	0
Technically Savvy	5	6	1	0
Technically Savvy	5	9	1	0
Technically Savvy	2	7	1	0
Technically Savvy	6	2	0	1
Technically Savvy	8	5	0	1
Technically Savvy	1	6	1	0
Technically Savvy	2	3	1	0
Technically Savvy	5	10	1	0
Technically Savvy	1	3	1	0
Technically Savvy	1	9	1	0
Technically Savvy	4	5	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	5	1	0
Technically Savvy	3	6	1	0
Technically Savvy	3	5	1	0
Technically Savvy	2	8	1	0
Technically Savvy	2	3	1	0
Technically Savvy	3	8	1	0
Technically Savvy	2	5	1	0
Technically Savvy	10	7	0	1
Technically Savvy	1	6	1	0
Technically Savvy	5	9	1	0
Technically Savvy	4	2	0	1
Technically Savvy	7	1	0	1
Technically Savvy	5	1	0	1
Technically Savvy	7	4	0	1
Technically Savvy	1	8	1	0
Technically Savvy	9	3	0	1
Technically Savvy	5	10	1	0
Technically Savvy	2	4	1	0
Technically Savvy	1	2	1	0
Technically Savvy	2	1	0	1
Technically Savvy	6	2	0	1
Technically Savvy	1	5	1	0
Technically Savvy	1	8	1	0
Technically Savvy	2	3	1	0
Technically Savvy	8	3	0	1
Technically Savvy	8	1	0	1
Technically Savvy	4	9	1	0
Technically Savvy	1	6	1	0
Technically Savvy	4	3	0	1
Technically Savvy	5	3	0	1
Technically Savvy	1	2	1	0
Technically Savvy	3	7	1	0
Technically Savvy	7	2	0	1
Technically Savvy	1	6	1	0
Technically Savvy	2	8	1	0
Technically Savvy	1	3	1	0
Technically Savvy	9	5	0	1
Technically Savvy	8	3	0	1
Technically Savvy	8	7	0	1
Technically Savvy	1	9	1	0
Technically Savvy	4	6	1	0
Technically Savvy	1	4	1	0
Technically Savvy	3	1	0	1
Technically Savvy	3	8	1	0
Technically Savvy	1	4	1	0
Technically Savvy	2	5	1	0
Technically Savvy	6	9	1	0
Technically Savvy	3	6	1	0
Technically Savvy	9	3	0	1
Technically Savvy	2	8	1	0
Technically Savvy	2	7	1	0
Technically Savvy	2	7	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	2	1	0
Technically Savvy	1	2	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	6	1	0
Technically Savvy	7	8	1	0
Technically Savvy	3	10	1	0
Technically Savvy	7	3	0	1
Technically Savvy	6	7	1	0
Technically Savvy	1	6	1	0
Technically Savvy	1	8	1	0
Technically Savvy	5	7	1	0
Technically Savvy	10	3	0	1
Technically Savvy	6	8	1	0
Technically Savvy	10	4	0	1
Technically Savvy	1	5	1	0
Technically Savvy	2	4	1	0
Technically Savvy	5	3	0	1
Technically Savvy	5	2	0	1
Technically Savvy	2	8	1	0
Technically Savvy	2	8	1	0
Technically Savvy	5	7	1	0
Technically Savvy	4	9	1	0
Technically Savvy	2	4	1	0
Technically Savvy	7	2	0	1
Technically Savvy	7	2	0	1
Technically Savvy	1	3	1	0
Technically Savvy	4	2	0	1
Technically Savvy	2	5	1	0
Technically Savvy	9	1	0	1
Technically Savvy	3	8	1	0
Technically Savvy	8	4	0	1
Technically Savvy	7	4	0	1
Technically Savvy	6	2	0	1
Technically Savvy	4	5	1	0
Technically Savvy	7	1	0	1
Technically Savvy	2	5	1	0
Technically Savvy	1	10	1	0
Technically Savvy	2	7	1	0
Technically Savvy	7	2	0	1
Technically Savvy	8	5	0	1
Technically Savvy	3	9	1	0
Technically Savvy	8	5	0	1
Technically Savvy	7	1	0	1
Technically Savvy	4	8	1	0
Technically Savvy	9	8	0	1
Technically Savvy	4	3	0	1
Technically Savvy	6	4	0	1
Technically Savvy	5	7	1	0
Technically Savvy	5	8	1	0
Technically Savvy	3	5	1	0
Technically Savvy	2	8	1	0
Technically Savvy	1	7	1	0
Technically Savvy	5	4	0	1
Technically Savvy	8	10	1	0
Technically Savvy	9	5	0	1
Technically Savvy	3	7	1	0
Technically Savvy	6	4	0	1
Technically Savvy	4	6	1	0
Technically Savvy	1	4	1	0
Technically Savvy	2	4	1	0
Technically Savvy	4	7	1	0
Technically Savvy	2	8	1	0
Technically Savvy	9	6	0	1
Technically Savvy	3	4	1	0
Technically Savvy	6	1	0	1
Technically Savvy	1	6	1	0
Technically Savvy	5	7	1	0
Technically Savvy	10	8	0	1
Technically Savvy	1	5	1	0
Technically Savvy	9	7	0	1
Technically Savvy	7	5	0	1
Technically Savvy	1	9	1	0
Technically Savvy	6	4	0	1
Technically Savvy	2	3	1	0
Technically Savvy	7	2	0	1
Technically Savvy	2	5	1	0
Technically Savvy	1	3	1	0
Technically Savvy	4	10	1	0
Technically Savvy	3	1	0	1
Technically Savvy	2	4	1	0
Technically Savvy	7	5	0	1
Technically Savvy	1	3	1	0
Technically Savvy	4	8	1	0
Technically Savvy	4	5	1	0
Technically Savvy	3	4	1	0
Technically Savvy	3	7	1	0
Technically Savvy	2	4	1	0
Technically Savvy	5	8	1	0
Technically Savvy	5	3	0	1
Technically Savvy	4	3	0	1
Technically Savvy	3	6	1	0
Technically Savvy	4	3	0	1
Technically Savvy	5	6	1	0
Technically Savvy	2	5	1	0
Technically Savvy	3	5	1	0
Technically Savvy	7	8	1	0
Technically Savvy	7	8	1	0
Technically Savvy	4	7	1	0
Technically Savvy	1	5	1	0
Technically Savvy	3	9	1	0
Technically Savvy	1	5	1	0
Technically Savvy	2	5	1	0
Technically Savvy	2	5	1	0
Technically Savvy	2	7	1	0
Technically Savvy	9	5	0	1
Technically Savvy	5	2	0	1
Technically Savvy	2	3	1	0
Technically Savvy	1	6	1	0
Technically Savvy	6	9	1	0
Technically Savvy	3	5	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	7	1	0
Technically Savvy	3	5	1	0
Technically Savvy	8	6	0	1
Technically Savvy	5	9	1	0
Technically Savvy	7	3	0	1
Technically Savvy	2	5	1	0
Technically Savvy	4	8	1	0
Technically Savvy	5	3	0	1
Technically Savvy	2	5	1	0
Technically Savvy	1	2	1	0
Technically Savvy	3	9	1	0
Technically Savvy	1	6	1	0
Technically Savvy	10	6	0	1
Technically Savvy	8	1	0	1
Technically Savvy	2	6	1	0
Technically Savvy	2	6	1	0
Technically Savvy	4	3	0	1
Technically Savvy	1	6	1	0
Technically Savvy	4	8	1	0
Technically Savvy	4	6	1	0
Technically Savvy	7	8	1	0
Technically Savvy	2	7	1	0
Technically Savvy	6	10	1	0
Technically Savvy	3	4	1	0
Technically Savvy	6	4	0	1
Technically Savvy	2	9	1	0
Technically Savvy	2	4	1	0
Technically Savvy	4	2	0	1
Technically Savvy	8	3	0	1
Technically Savvy	1	4	1	0
Technically Savvy	6	4	0	1
Technically Savvy	6	3	0	1
Technically Savvy	1	7	1	0
Technically Savvy	3	2	0	1
Technically Savvy	2	1	0	1
Technically Savvy	2	9	1	0
Technically Savvy	4	7	1	0
Technically Savvy	3	4	1	0
Technically Savvy	1	2	1	0
Technically Savvy	6	4	0	1
Technically Savvy	2	4	1	0
Technically Savvy	4	9	1	0
Technically Savvy	2	3	1	0
Technically Savvy	7	6	0	1
Technically Savvy	2	8	1	0
Technically Savvy	2	7	1	0
Technically Savvy	4	7	1	0
Technically Savvy	2	7	1	0
Technically Savvy	1	2	1	0
Technically Savvy	8	3	0	1
Technically Savvy	5	6	1	0
Technically Savvy	2	7	1	0
Technically Savvy	2	5	1	0
Technically Savvy	3	1	0	1
Technically Savvy	5	7	1	0
Technically Savvy	1	7	1	0
Technically Savvy	3	7	1	0
Technically Savvy	2	8	1	0
Technically Savvy	5	4	0	1
Technically Savvy	8	2	0	1
Technically Savvy	9	3	0	1
Technically Savvy	1	6	1	0
Technically Savvy	1	5	1	0
Technically Savvy	4	10	1	0
Technically Savvy	10	7	0	1
Technically Savvy	1	5	1	0
Technically Savvy	2	8	1	0
Technically Savvy	4	1	0	1
Technically Savvy	9	5	0	1
Technically Savvy	7	3	0	1
Technically Savvy	2	4	1	0
Technically Savvy	4	7	1	0
Technically Savvy	5	7	1	0
Technically Savvy	2	7	1	0
Technically Savvy	5	9	1	0
Technically Savvy	2	8	1	0
Technically Savvy	6	2	0	1
Technically Savvy	2	7	1	0
Technically Savvy	2	5	1	0
Technically Savvy	7	2	0	1
Technically Savvy	1	6	1	0
Technically Savvy	6	8	1	0
Technically Savvy	2	3	1	0
Technically Savvy	2	8	1	0
Technically Savvy	2	8	1	0
Technically Savvy	8	7	0	1
Technically Savvy	3	7	1	0
Technically Savvy	6	4	0	1
Technically Savvy	6	1	0	1
Technically Savvy	2	7	1	0
Technically Savvy	2	3	1	0
Technically Savvy	5	7	1	0
Technically Savvy	3	7	1	0
Technically Savvy	7	8	1	0
Technically Savvy	9	5	0	1
Technically Savvy	2	4	1	0
Technically Savvy	4	3	0	1
Technically Savvy	3	2	0	1
Technically Savvy	2	4	1	0
Technically Savvy	2	3	1	0
Technically Savvy	2	7	1	0
Technically Savvy	5	1	0	1
Technically Savvy	2	9	1	0
Technically Savvy	6	10	1	0
Technically Savvy	6	3	0	1
Technically Savvy	6	1	0	1
Technically Savvy	6	3	0	1
Technically Savvy	6	3	0	1
Technically Savvy	7	2	0	1
Technically Savvy	4	3	0	1
Technically Savvy	2	3	1	0
Technically Savvy	1	7	1	0
Technically Savvy	3	6	1	0
Technically Savvy	10	8	0	1
Technically Savvy	8	3	0	1
Technically Savvy	2	7	1	0
Technically Savvy	1	6	1	0
Technically Savvy	4	5	1	0
Technically Savvy	10	3	0	1
Technically Savvy	10	3	0	1
Technically Savvy	1	6	1	0
Technically Savvy	1	8	1	0
Technically Savvy	9	4	0	1
Technically Savvy	8	10	1	0
Technically Savvy	9	10	1	0
Technically Savvy	1	2	1	0
Technically Savvy	2	4	1	0
Technically Savvy	7	6	0	1
Technically Savvy	3	8	1	0
Technically Savvy	5	10	1	0
Technically Savvy	3	6	1	0
Technically Savvy	5	2	0	1
Technically Savvy	10	8	0	1
Technically Savvy	2	5	1	0
Technically Savvy	7	5	0	1
Technically Savvy	6	9	1	0
Technically Savvy	2	4	1	0
Technically Savvy	7	3	0	1
Technically Savvy	5	1	0	1
Technically Savvy	6	8	1	0
Technically Savvy	7	9	1	0
Technically Savvy	6	5	0	1
Technically Savvy	7	4	0	1
Technically Savvy	2	5	1	0
Technically Savvy	4	10	1	0
Technically Savvy	2	9	1	0
Technically Savvy	4	8	1	0
Technically Savvy	1	6	1	0
Technically Savvy	3	6	1	0
Technically Savvy	1	6	1	0
Technically Savvy	1	3	1	0
Technically Savvy	1	3	1	0
Technically Savvy	3	7	1	0
Technically Savvy	7	4	0	1
Technically Savvy	7	5	0	1
Technically Savvy	2	7	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	3	1	0
Technically Savvy	3	4	1	0
Technically Savvy	1	4	1	0
Technically Savvy	1	6	1	0
Technically Savvy	5	2	0	1
Technically Savvy	4	3	0	1
Technically Savvy	5	4	0	1
Technically Savvy	6	1	0	1
Technically Savvy	6	7	1	0
Technically Savvy	5	4	0	1
Technically Savvy	2	10	1	0
Technically Savvy	6	7	1	0
Technically Savvy	4	1	0	1
Technically Savvy	7	5	0	1
Technically Savvy	2	3	1	0
Technically Savvy	4	6	1	0
Technically Savvy	7	3	0	1
Technically Savvy	2	7	1	0
Technically Savvy	1	9	1	0
Technically Savvy	2	7	1	0
Technically Savvy	6	3	0	1
Technically Savvy	3	6	1	0
Technically Savvy	7	2	0	1
Technically Savvy	2	3	1	0
Technically Savvy	1	5	1	0
Technically Savvy	2	9	1	0
Technically Savvy	2	8	1	0
Technically Savvy	4	3	0	1
Technically Savvy	7	5	0	1
Technically Savvy	2	9	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	4	1	0
Technically Savvy	5	4	0	1
Technically Savvy	4	10	1	0
Technically Savvy	7	2	0	1
Technically Savvy	3	6	1	0
Technically Savvy	3	5	1	0
Technically Savvy	4	10	1	0
Technically Savvy	8	1	0	1
Technically Savvy	5	7	1	0
Technically Savvy	1	5	1	0
Technically Savvy	5	8	1	0
Technically Savvy	1	8	1	0
Technically Savvy	1	9	1	0
Technically Savvy	1	4	1	0
Technically Savvy	2	9	1	0
Technically Savvy	6	4	0	1
Technically Savvy	6	5	0	1
Technically Savvy	8	7	0	1
Technically Savvy	2	6	1	0
Technically Savvy	2	8	1	0
Technically Savvy	9	4	0	1
Technically Savvy	2	9	1	0
Technically Savvy	8	7	0	1
Technically Savvy	1	4	1	0
Technically Savvy	3	6	1	0
Technically Savvy	3	2	0	1
Technically Savvy	5	6	1	0
Technically Savvy	4	9	1	0
Technically Savvy	2	7	1	0
Technically Savvy	8	6	0	1
Technically Savvy	8	4	0	1
Technically Savvy	7	1	0	1
Technically Savvy	6	5	0	1
Technically Savvy	4	6	1	0
Technically Savvy	7	5	0	1
Technically Savvy	3	8	1	0
Technically Savvy	1	7	1	0
Technically Savvy	9	1	0	1
Technically Savvy	1	10	1	0
Technically Savvy	5	3	0	1
Technically Savvy	5	4	0	1
Technically Savvy	4	5	1	0
Technically Savvy	1	7	1	0
Technically Savvy	3	5	1	0
Technically Savvy	1	8	1	0
Technically Savvy	1	6	1	0
Technically Savvy	1	7	1	0
Technically Savvy	9	6	0	1
Technically Savvy	1	7	1	0
Technically Savvy	1	7	1	0
Technically Savvy	9	2	0	1
Technically Savvy	1	4	1	0
Technically Savvy	4	8	1	0
Technically Savvy	8	5	0	1
Technically Savvy	3	6	1	0
Technically Savvy	3	9	1	0
Technically Savvy	1	5	1	0
Technically Savvy	5	6	1	0
Technically Savvy	6	1	0	1
Technically Savvy	3	8	1	0
Technically Savvy	4	3	0	1
Technically Savvy	4	8	1	0
Technically Savvy	2	3	1	0
Technically Savvy	3	2	0	1
Technically Savvy	1	2	1	0
Technically Savvy	1	9	1	0
Technically Savvy	3	8	1	0
Technically Savvy	5	6	1	0
Technically Savvy	1	7	1	0
Technically Savvy	6	3	0	1
Technically Savvy	1	2	1	0
Technically Savvy	2	4	1	0
Technically Savvy	3	4	1	0
Technically Savvy	2	5	1	0
Technically Savvy	1	3	1	0
Technically Savvy	2	4	1	0
Technically Savvy	2	3	1	0
Technically Savvy	7	4	0	1
Technically Savvy	5	7	1	0
Technically Savvy	1	5	1	0
Technically Savvy	10	4	0	1
Technically Savvy	7	3	0	1
Technically Savvy	5	3	0	1
Technically Savvy	1	2	1	0
Technically Savvy	1	5	1	0
Technically Savvy	4	5	1	0
Technically Savvy	6	4	0	1
Technically Savvy	3	4	1	0
Technically Savvy	2	4	1	0
Technically Savvy	2	8	1	0
Technically Savvy	3	4	1	0
Technically Savvy	6	3	0	1
Technically Savvy	3	6	1	0
Technically Savvy	5	9	1	0
Technically Savvy	3	2	0	1
Technically Savvy	10	3	0	1
Technically Savvy	1	7	1	0
Technically Savvy	9	6	0	1
Technically Savvy	1	4	1	0
Technically Savvy	5	4	0	1
Technically Savvy	3	5	1	0
Technically Savvy	2	7	1	0
Technically Savvy	5	2	0	1
Technically Savvy	6	2	0	1
Technically Savvy	3	7	1	0
Technically Savvy	1	4	1	0
Technically Savvy	4	8	1	0
Technically Savvy	1	5	1	0
Technically Savvy	9	6	0	1
Technically Savvy	5	7	1	0
Technically Savvy	1	8	1	0
Technically Savvy	1	5	1	0
Technically Savvy	5	1	0	1
Technically Savvy	4	2	0	1
Technically Savvy	3	10	1	0
Technically Savvy	3	6	1	0
Technically Savvy	3	6	1	0
Technically Savvy	2	7	1	0
Technically Savvy	6	1	0	1
Technically Savvy	3	8	1	0
Technically Savvy	2	5	1	0
Technically Savvy	3	4	1	0
Technically Savvy	5	4	0	1
Technically Savvy	1	3	1	0
Technically Savvy	2	4	1	0
Technically Savvy	3	1	0	1
Technically Savvy	7	1	0	1
Technically Savvy	10	3	0	1
Technically Savvy	1	8	1	0
Technically Savvy	3	7	1	0
Technically Savvy	3	8	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	3	1	0
Technically Savvy	3	2	0	1
Technically Savvy	8	5	0	1
Technically Savvy	1	8	1	0
Technically Savvy	1	4	1	0
Technically Savvy	7	5	0	1
Technically Savvy	1	5	1	0
Technically Savvy	9	4	0	1
Technically Savvy	9	8	0	1
Technically Savvy	3	9	1	0
Technically Savvy	1	6	1	0
Technically Savvy	8	3	0	1
Technically Savvy	1	2	1	0
Technically Savvy	2	5	1	0
Technically Savvy	10	1	0	1
Technically Savvy	6	7	1	0
Technically Savvy	4	10	1	0
Technically Savvy	7	8	1	0
Technically Savvy	1	6	1	0
Technically Savvy	5	3	0	1
Technically Savvy	1	7	1	0
Technically Savvy	4	7	1	0
Technically Savvy	2	4	1	0
Technically Savvy	1	6	1	0
Technically Savvy	3	10	1	0
Technically Savvy	6	2	0	1
Technically Savvy	10	4	0	1
Technically Savvy	1	6	1	0
Technically Savvy	2	6	1	0
Technically Savvy	6	3	0	1
Technically Savvy	10	2	0	1
Technically Savvy	5	8	1	0
Technically Savvy	5	7	1	0
Technically Savvy	6	5	0	1
Technically Savvy	4	1	0	1
Technically Savvy	1	5	1	0
Technically Savvy	6	4	0	1
Technically Savvy	1	7	1	0
Technically Savvy	3	9	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	3	1	0
Technically Savvy	9	5	0	1
Technically Savvy	10	4	0	1
Technically Savvy	3	7	1	0
Technically Savvy	1	6	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	4	1	0
Technically Savvy	3	8	1	0
Technically Savvy	1	7	1	0
Technically Savvy	6	2	0	1
Technically Savvy	2	1	0	1
Technically Savvy	2	5	1	0
Technically Savvy	8	1	0	1
Technically Savvy	9	5	0	1
Technically Savvy	3	7	1	0
Technically Savvy	8	4	0	1
Technically Savvy	1	9	1	0
Technically Savvy	1	4	1	0
Technically Savvy	2	8	1	0
Technically Savvy	1	6	1	0
Technically Savvy	9	6	0	1
Technically Savvy	4	6	1	0
Technically Savvy	2	10	1	0
Technically Savvy	4	8	1	0
Technically Savvy	9	6	0	1
Technically Savvy	3	5	1	0
Technically Savvy	6	8	1	0
Technically Savvy	2	8	1	0
Technically Savvy	6	9	1	0
Technically Savvy	5	9	1	0
Technically Savvy	2	7	1	0
Technically Savvy	4	7	1	0
Technically Savvy	2	5	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	2	1	0
Technically Savvy	3	10	1	0
Technically Savvy	3	5	1	0
Technically Savvy	2	1	0	1
Technically Savvy	1	10	1	0
Technically Savvy	10	3	0	1
Technically Savvy	5	4	0	1
Technically Savvy	6	2	0	1
Technically Savvy	4	2	0	1
Technically Savvy	6	8	1	0
Technically Savvy	1	2	1	0
Technically Savvy	1	6	1	0
Technically Savvy	3	8	1	0
Technically Savvy	4	2	0	1
Technically Savvy	2	7	1	0
Technically Savvy	2	5	1	0
Technically Savvy	3	4	1	0
Technically Savvy	1	3	1	0
Technically Savvy	1	9	1	0
Technically Savvy	7	5	0	1
Technically Savvy	9	6	0	1
Technically Savvy	1	4	1	0
Technically Savvy	8	6	0	1
Technically Savvy	1	8	1	0
Technically Savvy	6	10	1	0
Technically Savvy	3	4	1	0
Technically Savvy	2	4	1	0
Technically Savvy	10	2	0	1
Technically Savvy	8	3	0	1
Technically Savvy	7	2	0	1
Technically Savvy	3	9	1	0
Technically Savvy	2	9	1	0
Technically Savvy	9	5	0	1
Technically Savvy	10	4	0	1
Technically Savvy	2	8	1	0
Technically Savvy	4	7	1	0
Technically Savvy	6	9	1	0
Technically Savvy	1	6	1	0
Technically Savvy	2	1	0	1
Technically Savvy	8	3	0	1
Technically Savvy	4	5	1	0
Technically Savvy	6	1	0	1
Technically Savvy	8	4	0	1
Technically Savvy	8	3	0	1
Technically Savvy	9	5	0	1
Technically Savvy	3	8	1	0
Technically Savvy	5	6	1	0
Technically Savvy	6	2	0	1
Technically Savvy	6	3	0	1
Technically Savvy	3	5	1	0
Technically Savvy	9	3	0	1
Technically Savvy	1	8	1	0
Technically Savvy	10	8	0	1
Technically Savvy	5	3	0	1
Technically Savvy	5	1	0	1
Technically Savvy	6	1	0	1
Technically Savvy	3	2	0	1
Technically Savvy	4	9	1	0
Technically Savvy	3	6	1	0
Technically Savvy	3	5	1	0
Technically Savvy	1	4	1	0
Technically Savvy	1	6	1	0
Technically Savvy	2	6	1	0
Technically Savvy	6	3	0	1
Technically Savvy	9	4	0	1
Technically Savvy	4	3	0	1
Technically Savvy	7	4	0	1
Technically Savvy	1	5	1	0
Technically Savvy	2	4	1	0
Technically Savvy	5	1	0	1
Technically Savvy	3	7	1	0
Technically Savvy	2	7	1	0
Technically Savvy	6	5	0	1
Technically Savvy	2	6	1	0
Technically Savvy	3	2	0	1
Technically Savvy	2	5	1	0
Technically Savvy	5	3	0	1
Technically Savvy	6	5	0	1
Technically Savvy	2	4	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	7	1	0
Technically Savvy	1	9	1	0
Technically Savvy	9	7	0	1
Technically Savvy	1	4	1	0
Technically Savvy	7	4	0	1
Technically Savvy	4	8	1	0
Technically Savvy	2	7	1	0
Technically Savvy	1	4	1	0
Technically Savvy	4	1	0	1
Technically Savvy	1	9	1	0
Technically Savvy	2	4	1	0
Technically Savvy	6	3	0	1
Technically Savvy	2	1	0	1
Technically Savvy	1	7	1	0
Technically Savvy	4	3	0	1
Technically Savvy	2	5	1	0
Technically Savvy	2	9	1	0
Technically Savvy	3	4	1	0
Technically Savvy	1	8	1	0
Technically Savvy	2	7	1	0
Technically Savvy	2	5	1	0
Technically Savvy	1	6	1	0
Technically Savvy	10	6	0	1
Technically Savvy	8	7	0	1
Technically Savvy	5	1	0	1
Technically Savvy	5	1	0	1
Technically Savvy	2	8	1	0
Technically Savvy	2	6	1	0
Technically Savvy	10	4	0	1
Technically Savvy	7	4	0	1
Technically Savvy	7	8	1	0
Technically Savvy	6	5	0	1
Technically Savvy	6	5	0	1
Technically Savvy	1	10	1	0
Technically Savvy	6	1	0	1
Technically Savvy	3	7	1	0
Technically Savvy	6	4	0	1
Technically Savvy	1	7	1	0
Technically Savvy	2	4	1	0
Technically Savvy	10	4	0	1
Technically Savvy	1	2	1	0
Technically Savvy	1	5	1	0
Technically Savvy	1	7	1	0
Technically Savvy	7	3	0	1
Technically Savvy	4	5	1	0
Technically Savvy	5	8	1	0
Technically Savvy	8	9	1	0
Technically Savvy	5	3	0	1
Technically Savvy	3	6	1	0
Technically Savvy	2	6	1	0
Technically Savvy	5	7	1	0
Technically Savvy	4	9	1	0
Technically Savvy	10	5	0	1
Technically Savvy	6	5	0	1
Technically Savvy	2	3	1	0
Technically Savvy	6	5	0	1
Technically Savvy	4	6	1	0
Technically Savvy	7	2	0	1
Technically Savvy	4	6	1	0
Technically Savvy	1	7	1	0
Technically Savvy	2	6	1	0
Technically Savvy	5	4	0	1
Technically Savvy	10	5	0	1
Technically Savvy	4	6	1	0
Technically Savvy	10	4	0	1
Technically Savvy	4	8	1	0
Technically Savvy	3	4	1	0
Technically Savvy	1	3	1	0
Technically Savvy	1	8	1	0
Technically Savvy	2	3	1	0
Technically Savvy	4	3	0	1
Technically Savvy	4	6	1	0
Technically Savvy	5	7	1	0
Technically Savvy	4	6	1	0
Technically Savvy	8	3	0	1
Technically Savvy	7	3	0	1
Technically Savvy	1	4	1	0
Technically Savvy	10	6	0	1
Technically Savvy	5	4	0	1
Technically Savvy	1	6	1	0
Technically Savvy	2	10	1	0
Technically Savvy	1	8	1	0
Technically Savvy	10	2	0	1
Technically Savvy	6	8	1	0
Technically Savvy	8	10	1	0
Technically Savvy	1	5	1	0
Technically Savvy	7	6	0	1
Technically Savvy	6	4	0	1
Technically Savvy	8	4	0	1
Technically Savvy	1	4	1	0
Technically Savvy	5	6	1	0
Technically Savvy	4	2	0	1
Technically Savvy	1	6	1	0
Technically Savvy	2	3	1	0
Technically Savvy	3	9	1	0
Technically Savvy	5	4	0	1
Technically Savvy	5	6	1	0
Technically Savvy	6	5	0	1
Technically Savvy	1	9	1	0
Technically Savvy	6	4	0	1
Technically Savvy	7	2	0	1
Technically Savvy	4	2	0	1
Technically Savvy	9	3	0	1
Technically Savvy	3	5	1	0
Technically Savvy	1	6	1	0
Technically Savvy	4	8	1	0
Technically Savvy	3	9	1	0
Technically Savvy	3	2	0	1
Technically Savvy	5	3	0	1
Technically Savvy	2	4	1	0
Technically Savvy	1	5	1	0
Technically Savvy	8	3	0	1
Technically Savvy	5	4	0	1
Technically Savvy	1	2	1	0
Technically Savvy	6	3	0	1
Technically Savvy	2	5	1	0
Technically Savvy	4	9	1	0
Technically Savvy	5	3	0	1
Technically Savvy	5	4	0	1
Technically Savvy	7	5	0	1
Technically Savvy	10	2	0	1
Technically Savvy	1	10	1	0
Technically Savvy	10	5	0	1
Technically Savvy	2	10	1	0
Technically Savvy	9	1	0	1
Technically Savvy	6	7	1	0
